"RENT","OMB13CBSA","CB","COSTBURDEN","HHPOC","MHINCP","HHGRAD","HHSPAN_new","HHMAR_NEW","HHRACEALL","HHSEX_NEW","HHAGE","HINCP","UTILAMT","HHIMMIGRANT","HSHLDTYPE","RATINGHS","RATINGNH","HUDSUB","BLD","LOTSIZE","UPKEEP","ADEQUACY","NUMPEOPLE","TOTROOMS","CROWD","UNIT_SIZE_NEW","RENTSUB_NEW","FS","RENTCNTRL","NHQSCHOOL","NHQPCRIME","NHQSCRIME","NEARBARCL","NEARABAND","WEIGHT"
6400,9,0.00867549668874172,0,0,755000,15,0,0,"2",0,40,9060000,150,0,5,-9,-9,3,2,3,1,1,9,6,1.5,-1,0,-1,0,-1,-1,-1,-1,-1,368.39184677
1800,9,0.350877192982456,1,0,5700,10,0,1,"2",1,51,68400,200,0,1,10,10,3,2,1,1,1,2,4,0.5,4,0,0,0,-1,0,0,0,0,307.14183934
1500,9,0.285542168674699,0,1,5533.33333333333,3,0,0,"5",0,70,66400,80,1,2,8,8,3,9,1,1,1,3,6,0.5,4,1,0,0,1,1,0,0,0,257.10440385
1800,9,0.285,0,1,6666.66666666667,15,0,1,"5",0,29,80000,100,1,1,8,8,3,6,1,1,1,2,3,0.666666666666667,2,1,0,0,1,0,0,0,0,300.64475665
850,9,0.24,0,0,3750,4,1,0,"2",1,42,45000,50,1,7,10,10,3,6,1,1,1,2,2,1,-1,1,0,0,1,0,0,0,0,345.64511211
1400,9,0.267692307692308,0,0,5416.66666666667,11,0,0,"2",1,54,65000,50,0,6,5,2,3,5,1,1,1,1,4,0.25,2,0,0,0,0,1,0,1,0,307.14183934
2100,9,0.321,1,1,6666.66666666667,15,0,1,"5",0,30,80000,40,1,1,6,4,3,6,1,1,1,2,3,0.666666666666667,3,0,0,0,-1,0,0,0,0,300.64475665
2100,9,0.297882352941176,0,0,7083.33333333333,14,1,0,"2",1,31,85000,10,0,7,-9,-9,3,7,1,1,3,3,3,1,-1,0,-1,0,-1,-1,-1,-1,-1,345.64511211
3900,9,0.388451612903226,1,1,10333.3333333333,11,0,0,"5",0,28,124000,114,0,5,10,8,3,9,1,1,1,2,3,0.666666666666667,3,0,0,1,1,0,0,0,0,300.64475665
1600,9,0.162461538461538,0,1,10833.3333333333,18,0,1,"5",1,41,130000,160,0,1,7,7,3,9,1,1,1,3,4,0.75,3,1,0,0,1,1,0,0,0,300.64475665
3000,9,0.214855875831486,0,1,15033.3333333333,16,0,0,"5",0,27,180400,230,1,5,10,10,3,5,1,1,1,2,4,0.5,4,0,0,1,1,0,0,0,0,300.64475665
2300,9,0.270825688073394,0,1,9083.33333333333,16,0,1,"5",0,39,109000,160,1,1,6,8,3,8,1,1,1,3,3,1,3,0,0,0,1,1,0,0,0,300.64475665
2000,9,0.114545454545455,0,0,18333.3333333333,16,0,1,"2",0,42,220000,100,1,1,7,8,3,8,1,1,1,5,4,1.25,-1,0,0,0,1,0,0,-1,0,300.64475665
2800,9,0.020574512339086,0,1,148241.666666667,10,1,0,"5",1,37,1778900,250,1,3,1,10,3,2,5,2,2,10,7,1.42857142857143,-1,0,1,0,1,0,0,0,1,338.33355574
2500,9,0.205198358413133,0,0,12183.3333333333,11,0,1,"2",0,32,146200,0,0,1,6,4,3,6,1,1,1,2,4,0.5,3,0,0,0,-1,1,1,0,1,300.64475665
550,9,0.256521739130435,0,0,2300,12,1,0,"2",1,24,27600,40,0,3,10,10,3,6,1,1,1,2,3,0.666666666666667,-1,1,0,0,1,0,0,0,0,338.33355574
2100,9,0.1728,0,1,12500,15,0,1,"5",0,36,150000,60,1,1,7,9,3,7,1,1,1,2,4,0.5,2,0,0,1,-1,0,0,0,0,300.64475665
4000,9,0.273,0,1,16666.6666666667,15,0,1,"5",0,42,200000,550,1,1,9,9,3,2,3,1,1,4,6,0.666666666666667,4,0,0,0,1,0,0,0,0,325.73193385
3100,9,0.389714285714286,1,0,8750,18,0,1,"2",0,33,105000,310,0,1,5,7,3,3,3,1,1,3,6,0.5,3,0,0,0,1,0,0,0,0,338.33355574
1100,9,0.533122529644269,1,0,2108.33333333333,11,1,0,"2",1,72,25300,24,1,6,8,8,3,7,1,1,1,1,3,0.333333333333333,-1,1,0,0,-1,0,0,0,0,289.3349883
2400,9,0.244,0,0,10000,15,0,0,"2",1,28,120000,40,0,6,7,10,3,5,1,1,1,1,3,0.333333333333333,2,0,0,1,1,0,0,0,0,300.64475665
1300,9,0.828,1,0,1666.66666666667,12,1,0,"2",1,31,20000,80,0,3,5,3,3,6,1,1,1,2,3,0.666666666666667,-1,1,1,0,-1,1,1,1,0,338.33355574
3200,9,0.33183587900569,1,0,10017,18,0,1,"2",0,48,120204,124,1,1,7,8,3,9,1,1,1,3,4,0.75,3,0,0,-1,1,0,0,0,0,300.64475665
2900,9,0.144941176470588,0,1,21250,16,0,0,"5",1,36,255000,180,1,7,7,6,3,9,1,1,1,2,4,0.5,4,0,0,0,-1,1,0,0,0,300.64475665
1900,9,0.339718309859155,1,0,5916.66666666667,7,1,0,"2",1,34,71000,110,1,3,7,7,3,7,1,1,1,4,3,1.33333333333333,1,0,0,0,1,0,0,0,0,345.64511211
1700,9,0.768,1,0,2500,10,1,1,"2",1,41,30000,220,1,1,8,9,3,7,1,1,1,5,4,1.25,-1,0,1,0,1,0,0,0,0,338.33355574
1800,9,0.431538461538462,1,0,4333.33333333333,10,1,1,"2",1,71,52000,70,1,1,-9,-9,3,5,1,1,1,3,5,0.6,-1,0,0,0,-1,-1,-1,-1,-1,295.58766127
4300,9,0.0948758584257792,0,0,47325,11,0,1,"2",0,28,567900,190,0,1,7,8,3,2,4,1,1,4,5,0.8,5,0,0,0,1,0,0,0,0,300.64475665
700,9,0.150810810810811,0,1,6166.66666666667,13,0,1,"3",0,54,74000,230,1,1,9,10,2,5,1,1,1,8,7,1.14285714285714,-1,1,0,0,1,0,0,1,0,261.42692341
1400,9,0.7344,1,0,2083.33333333333,10,1,0,"2",0,34,25000,130,1,4,8,8,3,8,1,1,1,1,4,0.25,-1,1,0,0,1,0,0,0,0,338.33355574
260,9,0.197938144329897,0,1,1616.66666666667,15,0,1,"5",0,85,19400,60,0,1,-9,-9,2,7,1,1,1,2,3,0.666666666666667,-1,0,-1,-1,-1,-1,-1,-1,-1,244.34510747
2600,9,0.203465346534653,0,0,13466.6666666667,16,0,1,"2",0,46,161600,140,0,1,8,3,3,2,2,1,1,4,4,1,3,0,1,0,0,1,0,1,0,307.14183934
2300,9,0.854545454545454,1,0,2750,6,1,0,"2",0,36,33000,50,1,2,6,6,3,6,1,1,1,3,3,1,2,0,0,0,1,1,1,0,0,368.39184677
2600,9,0.338336713995943,1,0,8216.66666666667,10,0,0,"2",0,34,98600,180,0,5,9,9,3,5,1,1,1,2,4,0.5,4,-1,0,0,-1,0,0,0,0,315.84902878
700,9,0.1092,0,0,8333.33333333333,9,1,1,"2",0,43,100000,210,1,1,10,10,3,2,3,1,1,6,7,0.857142857142857,5,-1,0,0,1,0,0,0,0,338.33355574
2400,9,0.29126213592233,0,0,8583.33333333333,12,0,0,"2",1,27,103000,100,0,7,-9,-9,3,7,1,1,1,2,4,0.5,2,0,0,0,-1,-1,-1,-1,-1,300.64475665
1700,9,0.295,0,1,6000,15,0,1,"5",0,39,72000,70,1,4,7,7,3,7,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,307.14183934
2200,9,0.15905325443787,0,1,14083.3333333333,15,0,1,"5",0,38,169000,40,1,1,7,9,3,5,1,1,1,3,3,1,3,0,0,0,1,0,0,0,0,300.64475665
2100,9,0.2676,0,0,8333.33333333333,16,0,1,"2",0,29,100000,130,1,1,7,8,3,7,1,1,1,2,3,0.666666666666667,2,0,0,0,-1,0,0,0,0,300.64475665
3000,9,0.515,1,1,6000,16,0,0,"5",0,46,72000,90,1,4,8,8,3,6,1,1,2,1,5,0.2,3,0,0,0,1,0,0,0,0,300.64475665
3100,9,0.229595375722543,0,0,14416.6666666667,14,0,0,"2",1,22,173000,210,1,7,9,10,3,9,1,1,1,4,4,1,4,0,0,0,1,0,0,0,0,300.64475665
1400,9,0.3792,1,0,4166.66666666667,10,1,1,"2",1,43,50000,180,1,1,8,8,3,2,3,1,1,4,4,1,3,0,0,0,1,0,0,0,0,345.64511211
2400,9,0.218571428571429,0,1,11666.6666666667,16,0,1,"5",0,36,140000,150,0,1,8,8,3,9,1,1,1,4,4,1,4,0,0,0,1,0,0,0,0,300.64475665
2200,9,0.31,1,0,8000,3,1,1,"2",0,49,96000,280,1,1,8,9,3,6,1,1,1,5,4,1.25,-1,1,0,0,1,0,0,0,0,345.64511211
3200,9,0.28343661971831,0,1,11833.3333333333,9,0,0,"3",0,31,142000,154,0,5,8,8,3,2,2,1,1,2,7,0.285714285714286,4,0,0,0,1,1,0,0,0,329.93410393
6400,9,0.267070707070707,0,0,24750,15,0,1,"2",1,37,297000,210,0,1,6,10,3,2,3,1,1,5,6,0.833333333333333,5,0,0,0,1,0,0,0,0,300.64475665
2200,9,0.320529801324503,1,0,7550,6,1,0,"2",0,40,90600,220,1,2,8,8,3,5,1,1,1,4,6,0.666666666666667,4,0,0,0,1,0,0,1,0,280.1922115
2800,9,0.776,1,0,3750,10,1,1,"2",1,41,45000,110,1,1,7,5,3,5,1,1,1,4,6,0.666666666666667,4,0,0,0,1,0,0,0,0,338.33355574
2800,9,0.191840133222315,0,0,15012.5,16,0,1,"2",0,36,180150,80,0,1,8,8,3,5,1,1,1,4,5,0.8,4,0,0,0,1,0,0,0,0,300.64475665
1400,9,0.84,1,0,1666.66666666667,10,0,0,"2",1,53,20000,0,0,3,4,10,3,5,1,1,1,2,4,0.5,2,0,0,0,1,1,0,0,0,300.64475665
2500,9,0.348775055679287,1,1,7483.33333333333,15,0,0,"3",1,53,89800,110,0,3,7,8,3,8,1,1,1,2,3,0.666666666666667,3,0,0,0,1,1,0,0,0,293.18096507
3000,9,0.115636363636364,0,1,27500,16,0,0,"5",0,23,330000,180,1,5,7,7,3,8,1,1,1,5,4,1.25,-1,0,1,0,1,0,0,0,0,300.64475665
1400,9,0.184859154929577,0,0,9466.66666666667,10,1,1,"2",1,57,113600,350,0,1,9,9,3,2,6,1,1,5,6,0.833333333333333,5,0,0,0,1,0,0,0,0,366.56565916
2700,9,0.464571428571429,1,1,5833.33333333333,16,0,0,"5",1,22,70000,10,0,7,-9,-9,3,8,1,1,1,2,4,0.5,2,0,0,0,-1,-1,-1,-1,-1,315.84902878
6400,9,0.640661157024793,1,1,10083.3333333333,10,0,0,"3",0,23,121000,60,0,2,10,10,3,6,1,1,1,2,5,0.4,6,1,0,0,1,0,0,0,0,293.18096507
3600,9,0.2544,0,0,14583.3333333333,11,0,0,"2",0,30,175000,110,1,5,9,8,3,6,1,1,1,3,4,0.75,3,-1,0,0,-1,0,0,0,0,300.64475665
3500,9,0.746,1,1,5000,17,0,1,"5",0,34,60000,230,0,1,9,7,3,7,1,1,1,3,4,0.75,4,1,0,0,-1,1,0,0,0,300.64475665
300,9,0.389473684210526,1,1,950,5,0,0,"5",1,73,11400,70,1,3,8,8,2,9,1,1,1,2,6,0.333333333333333,2,1,0,0,0,0,0,0,0,224.40819405
1900,9,0.358181818181818,1,0,5500,11,0,0,"2",0,33,66000,70,0,4,6,6,3,6,1,1,1,1,4,0.25,2,0,0,0,1,0,0,0,0,300.64475665
1400,9,0.344969199178645,1,0,4058.33333333333,10,0,0,"2",0,24,48700,0,0,5,8,5,3,1,3,1,1,3,6,0.5,-1,0,0,-1,0,1,0,0,0,304.06946083
940,9,0.808333333333333,1,0,1200,3,1,0,"2",1,80,14400,30,1,6,10,10,3,5,1,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,295.58766127
2900,9,0.291428571428571,0,0,11083.3333333333,18,0,1,"2",0,59,133000,330,0,1,5,9,3,2,3,1,1,3,4,0.75,4,0,0,0,1,0,0,0,0,300.64475665
2200,9,0.319623529411765,1,0,7083.33333333333,16,0,1,"2",0,32,85000,64,1,1,7,6,3,9,1,1,1,2,4,0.5,3,1,0,0,1,0,0,0,0,300.64475665
2200,9,0.435047619047619,1,1,5250,15,0,0,"5",0,22,63000,84,0,4,7,8,3,9,1,1,1,1,3,0.333333333333333,3,0,0,0,1,1,0,0,0,300.64475665
2200,9,0.212727272727273,0,1,11000,15,0,1,"5",1,33,132000,140,1,1,7,7,3,9,1,1,1,2,3,0.666666666666667,3,0,0,0,0,1,0,0,0,300.64475665
500,8,0.359281437125749,1,0,1391.66666666667,3,1,1,"2",0,74,16700,0,1,1,5,8,3,2,6,1,1,2,4,0.5,4,0,0,0,1,0,0,0,0,346.50400006
1200,8,0.219076923076923,0,0,6500,13,0,1,"2",0,39,78000,224,0,1,8,8,3,2,3,1,1,3,7,0.428571428571429,4,0,0,0,1,1,0,0,0,440.37998775
750,5,0.214857142857143,0,1,4375,16,0,1,"7",1,42,52500,190,0,1,10,10,3,2,7,1,1,2,5,0.4,4,1,0,0,1,1,0,0,0,267.85591905
1000,5,0.8592,1,0,1250,10,0,0,"2",0,22,15000,74,0,4,5,1,3,2,3,1,2,1,5,0.2,3,0,0,0,0,0,0,0,0,254.64668906
1100,6,0.517302052785924,1,0,2841.66666666667,14,0,1,"2",0,41,34100,370,0,1,8,9,3,2,6,1,1,4,6,0.666666666666667,5,0,0,0,1,0,0,0,0,284.54126589
1100,6,0.0808421052631579,0,1,15833.3333333333,16,0,0,"5",1,37,190000,180,1,7,6,9,3,7,1,1,1,2,4,0.5,3,0,0,0,1,0,0,0,0,195.48871969
1000,6,0.216,0,1,5000,16,0,1,"3",0,38,60000,80,0,1,8,8,3,3,3,1,1,4,5,0.8,4,0,0,0,1,1,0,0,0,367.61479542
1600,6,0.288,0,0,6250,11,0,0,"2",1,55,75000,200,0,6,7,7,3,3,2,2,2,1,7,0.142857142857143,6,0,0,0,1,0,0,0,0,195.48871969
1700,6,0.334892307692308,1,0,5416.66666666667,16,0,0,"2",0,33,65000,114,0,4,7,7,3,3,1,1,1,1,5,0.2,4,0,0,0,1,0,0,0,0,216.11604823
650,6,0.110666666666667,0,1,7500,15,0,1,"3",1,32,90000,180,0,1,10,10,3,2,6,1,1,3,4,0.75,3,0,0,0,1,0,0,0,0,516.5345384
980,6,0.5136,1,1,2083.33333333333,10,0,0,"3",1,61,25000,90,0,6,7,7,3,7,1,1,1,1,4,0.25,3,0,0,0,1,0,0,0,0,367.61479542
3400,6,0.544,1,0,6250,15,0,1,"2",0,48,75000,0,0,1,7,8,3,2,3,1,1,4,8,0.5,6,0,0,0,1,1,0,0,0,195.48871969
1000,6,0.438461538461538,1,0,2600,10,1,1,"2",0,33,31200,140,1,1,8,8,3,7,1,1,1,4,4,1,-1,0,0,0,1,0,0,0,0,207.30620783
980,6,0.2068,0,0,5000,15,0,0,"2",0,57,60000,54,0,4,7,7,3,7,1,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,202.50645692
400,6,0.1224,0,0,4166.66666666667,11,0,0,"2",0,22,50000,110,0,2,6,7,3,2,4,1,1,2,8,0.25,6,0,0,0,1,0,0,0,0,202.50645692
1500,6,0.349473684210526,1,1,4750,10,0,0,"3",1,46,57000,160,0,6,5,8,3,2,3,2,2,1,6,0.166666666666667,5,0,0,0,1,1,1,0,0,367.61479542
1200,6,0.12,0,0,13083.3333333333,15,1,0,"2",0,41,157000,370,1,2,-9,-9,3,2,4,1,1,7,8,0.875,-1,0,0,0,-1,-1,-1,-1,-1,229.18047896
950,6,0.390532544378698,1,1,2816.66666666667,2,0,0,"5",1,43,33800,150,1,3,10,10,3,7,1,1,1,4,4,1,3,0,0,0,1,0,0,0,0,225.74851333
1100,6,0.192,0,1,6666.66666666667,15,0,1,"5",0,38,80000,180,1,1,6,8,3,7,1,1,2,4,4,1,3,0,0,0,1,1,0,0,0,195.48871969
1400,6,0.2416,0,1,6250,15,0,0,"3",1,28,75000,110,0,7,10,10,3,6,1,1,1,2,5,0.4,-1,0,0,0,1,0,0,0,0,354.87532985
1600,9,0.860869565217391,1,0,1916.66666666667,10,1,0,"2",1,62,23000,50,1,3,8,8,3,6,1,1,1,3,4,0.75,-1,0,0,0,-1,0,0,0,0,345.64511211
1200,9,0.215217391304348,0,0,6133.33333333333,12,1,0,"2",1,30,73600,120,0,3,5,7,3,8,1,1,1,3,4,0.75,3,1,0,0,-1,1,0,0,1,338.33355574
700,9,0.039864406779661,0,1,24583.3333333333,16,0,0,"5",0,25,295000,280,1,5,5,7,3,2,2,1,1,4,6,0.666666666666667,5,0,0,0,0,0,0,0,0,300.64475665
3700,9,0.188263473053892,0,1,20875,16,0,1,"5",0,35,250500,230,1,1,6,6,3,3,1,1,1,3,5,0.6,5,0,0,0,-1,0,0,0,0,352.84035647
1400,9,0.372244897959184,1,0,4083.33333333333,11,0,0,"2",1,68,49000,120,0,6,10,10,3,8,1,1,1,1,3,0.333333333333333,1,0,0,0,1,0,0,0,0,278.55837434
2200,9,0.12,0,1,18750,16,0,1,"5",1,35,225000,50,0,1,7,8,3,9,1,1,1,2,3,0.666666666666667,2,0,0,0,1,0,0,0,0,300.64475665
2400,9,0.165082872928177,0,0,15083.3333333333,15,0,0,"2",0,28,181000,90,0,4,8,8,3,6,1,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,300.64475665
2400,9,0.227245508982036,0,1,11133.3333333333,13,0,1,"5",1,30,133600,130,0,1,-9,-9,3,6,1,1,1,3,3,1,1,0,0,-1,-1,-1,-1,-1,-1,300.64475665
2700,9,0.1546017748507,0,0,17917,15,0,0,"2",0,30,215004,70,0,2,7,9,3,6,1,1,1,3,4,0.75,3,0,0,0,1,0,0,0,0,325.73193385
1500,9,0.680281690140845,1,0,2366.66666666667,2,1,1,"2",0,74,28400,110,0,1,9,10,3,6,1,1,1,2,4,0.5,3,1,0,0,1,0,0,0,0,289.3349883
2400,9,0.738,1,1,3333.33333333333,13,0,1,"5",1,51,40000,60,1,1,8,8,3,7,1,1,1,3,5,0.6,3,0,0,0,1,1,0,0,0,300.64475665
3000,9,0.261135668140088,0,1,12254.1666666667,15,0,1,"5",0,34,147050,200,1,1,7,6,3,2,3,1,1,4,6,0.666666666666667,4,0,0,0,0,1,0,0,0,300.64475665
1200,9,0.866666666666667,1,0,1500,11,1,0,"2",1,37,18000,100,1,3,8,8,3,6,1,3,3,6,6,1,-1,1,1,0,0,1,1,0,1,345.64511211
750,9,0.166051660516605,0,0,4516.66666666667,10,0,0,"2",0,62,54200,0,0,5,6,9,3,2,6,1,2,2,4,0.5,3,0,0,0,1,0,0,0,0,325.73193385
3200,9,0.199899949974988,0,1,16658.3333333333,16,0,0,"3",1,46,199900,130,1,3,8,9,3,8,1,1,1,9,5,1.8,4,0,0,0,1,0,0,0,0,293.18096507
3000,9,0.147264917769512,0,1,22001.1666666667,18,0,1,"5",0,60,264014,240,1,1,8,8,3,2,3,1,1,2,9,0.222222222222222,6,0,0,0,0,0,0,1,0,300.64475665
3500,9,0.164152928796913,0,1,23758.3333333333,18,0,1,"5",0,32,285100,400,1,1,6,9,3,2,3,1,1,3,5,0.6,4,1,0,0,1,0,0,0,0,300.64475665
2800,9,0.23236074270557,0,0,12566.6666666667,16,0,0,"2",0,69,150800,120,0,4,10,10,3,5,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,257.10440385
1200,9,0.336521739130435,1,0,3833.33333333333,10,1,1,"2",0,30,46000,90,1,1,8,8,3,6,1,1,1,4,5,0.8,-1,1,0,0,1,1,1,0,0,345.64511211
1400,9,0.0933333333333333,0,0,15000,16,1,1,"2",0,29,180000,0,0,1,5,7,3,9,1,1,1,2,3,0.666666666666667,2,0,0,0,1,0,0,0,0,355.44383402
1800,9,0.3,1,1,6666.66666666667,16,0,1,"5",1,40,80000,200,1,1,5,5,3,5,1,1,1,4,4,1,-1,0,0,0,-1,-1,-1,0,0,300.64475665
3300,9,0.0746003552397869,0,0,46916.6666666667,16,1,1,"2",0,36,563000,200,1,1,8,9,3,6,1,1,1,3,5,0.6,5,0,0,0,0,0,0,0,0,338.33355574
1400,9,0.171428571428571,0,0,9333.33333333333,3,0,0,"2",0,49,112000,200,0,2,-9,-9,2,6,1,1,1,2,5,0.4,-1,0,-1,-1,-1,-1,-1,-1,-1,268.08232162
6400,9,0.941809290953545,1,0,6816.66666666667,14,0,0,"2",1,85,81800,20,0,6,10,10,3,8,1,1,1,1,3,0.333333333333333,2,1,0,0,1,0,0,0,0,257.10440385
2000,9,0.57,1,0,3666.66666666667,10,1,0,"2",1,66,44000,90,0,3,5,5,3,8,1,1,1,2,4,0.5,3,0,0,0,1,0,0,0,0,289.3349883
2100,9,0.274105263157895,0,1,7916.66666666667,16,0,0,"5",1,26,95000,70,1,6,9,9,3,9,1,1,1,1,3,0.333333333333333,2,1,0,0,-1,0,0,0,0,300.64475665
1800,9,0.392,1,1,5000,16,0,1,"5",0,63,60000,160,1,1,8,8,3,2,4,1,1,5,6,0.833333333333333,8,1,0,0,1,0,0,0,0,300.64475665
4000,9,0.172173913043478,0,0,24916.6666666667,15,0,0,"2",0,27,299000,290,0,5,7,9,3,2,2,1,1,3,7,0.428571428571429,5,0,0,0,1,0,0,0,0,300.64475665
2300,9,0.0658604651162791,0,0,35833.3333333333,15,0,0,"2",0,32,430000,60,1,5,4,8,3,6,1,1,1,2,3,0.666666666666667,1,0,0,0,1,0,0,0,0,300.64475665
2300,9,0.670434782608696,1,0,3833.33333333333,10,1,1,"2",0,18,46000,270,0,1,8,8,3,2,2,1,1,5,6,0.833333333333333,3,0,0,0,1,1,1,0,0,345.64511211
2800,9,0.151605995717345,0,1,19458.3333333333,18,0,1,"5",0,47,233500,150,1,1,8,8,3,7,1,1,1,2,5,0.4,4,0,0,0,0,0,0,0,0,338.33355574
2300,9,0.6625,1,0,4000,9,1,1,"2",1,43,48000,350,1,1,10,9,3,2,2,1,1,6,6,1,5,0,0,0,1,1,0,0,0,345.64511211
4300,9,0.243272727272727,0,0,18333.3333333333,15,0,1,"2",1,36,220000,160,0,1,9,9,3,2,3,1,1,3,6,0.5,5,0,0,0,1,0,0,0,0,300.64475665
2000,9,0.229622815087396,0,0,9058.33333333333,15,0,0,"2",0,33,108700,80,0,4,6,6,3,6,1,1,1,1,3,0.333333333333333,2,0,0,0,0,1,0,0,0,325.73193385
2000,9,0.120697095435685,0,1,20083.3333333333,10,0,1,"5",0,62,241000,424,1,1,8,8,3,2,3,1,1,7,8,0.875,6,1,0,0,1,0,0,0,0,300.64475665
2100,9,0.228860759493671,0,0,9875,13,0,0,"2",0,69,118500,160,0,5,7,10,3,6,1,1,1,2,5,0.4,3,0,0,0,1,0,0,0,0,257.10440385
3200,9,0.329763779527559,1,0,10583.3333333333,11,1,1,"2",1,49,127000,290,0,1,10,8,3,2,3,1,1,2,6,0.333333333333333,4,0,0,0,1,0,0,0,0,338.33355574
3100,9,0.39816,1,1,8333.33333333333,16,0,1,"5",0,41,100000,218,1,1,8,8,3,8,1,1,1,4,4,1,4,0,0,0,1,0,0,0,0,300.64475665
1400,9,0.296,0,1,5000,15,0,0,"5",0,28,60000,80,0,4,9,9,3,8,1,1,1,1,1,1,-1,0,0,0,1,0,0,0,0,300.64475665
2200,9,0.129981308411215,0,1,17833.3333333333,15,0,0,"3",0,25,214000,118,0,5,9,8,3,9,1,1,1,2,3,0.666666666666667,3,0,0,0,1,0,0,0,0,299.51675151
1000,9,0.116335877862595,0,0,10916.6666666667,10,0,0,"2",1,28,131000,270,0,7,7,7,3,9,1,1,1,2,4,0.5,4,1,0,0,1,0,0,0,0,300.64475665
3500,9,0.4416,1,1,8333.33333333333,15,0,1,"5",0,37,100000,180,1,1,9,8,3,2,3,1,1,4,6,0.666666666666667,5,0,0,0,0,1,0,0,0,300.64475665
1400,9,0.23,0,0,7000,15,0,0,"2",0,42,84000,210,0,2,7,7,3,9,1,1,1,2,4,0.5,3,1,0,0,1,1,0,0,0,300.64475665
2200,9,0.168,0,0,15000,15,0,1,"2",0,37,180000,320,0,1,8,8,3,2,3,1,1,3,4,0.75,4,0,0,0,1,1,1,0,0,300.64475665
4000,9,0.316261682242991,1,0,13375,15,0,0,"2",0,51,160500,230,0,2,8,8,3,3,2,1,1,3,6,0.5,4,0,0,0,1,0,0,0,0,300.64475665
2600,9,0.177652173913043,0,0,15333.3333333333,16,0,1,"2",0,58,184000,124,0,1,8,9,3,9,1,1,1,2,3,0.666666666666667,3,0,0,-1,-1,0,0,0,0,300.64475665
900,9,0.347266881028939,1,0,2591.66666666667,15,0,0,"2",0,74,31100,0,0,4,9,9,3,6,1,1,2,1,1,1,-1,0,0,0,-1,0,0,0,0,257.10440385
2700,9,0.341052631578947,1,0,7916.66666666667,16,1,0,"2",1,55,95000,0,0,3,8,7,3,7,1,1,1,2,4,0.5,4,0,0,0,1,0,0,0,0,338.33355574
2700,9,0.531692307692308,1,0,5416.66666666667,10,0,1,"2",0,80,65000,180,0,4,5,5,3,3,3,1,1,1,4,0.25,-1,0,0,1,1,1,1,0,0,257.10440385
680,9,0.566666666666667,1,0,1200,6,1,0,"2",1,76,14400,0,0,6,10,8,3,7,1,1,1,1,2,0.5,2,0,0,1,-1,0,0,0,0,289.3349883
3800,9,0.0834782608695652,0,0,46958.3333333333,16,0,0,"2",1,48,563500,120,0,6,9,8,3,8,1,1,1,1,4,0.25,4,0,0,0,1,0,0,0,0,300.64475665
1800,9,0.13875,0,0,13333.3333333333,15,0,0,"2",1,36,160000,50,0,6,7,7,3,5,1,1,1,1,4,0.25,4,0,0,0,1,1,0,0,0,325.73193385
850,9,0.190588235294118,0,0,5666.66666666667,11,0,1,"2",1,60,68000,230,0,1,3,3,3,2,3,1,1,2,5,0.4,4,0,0,0,-1,0,0,0,0,262.66055786
3500,9,0.338015267175573,1,0,10916.6666666667,18,0,0,"2",0,61,131000,190,1,4,9,9,3,9,1,1,1,1,4,0.25,4,0,0,0,1,0,0,0,0,300.64475665
1600,9,0.299212598425197,0,0,6350,11,0,1,"2",0,61,76200,300,0,1,7,7,3,4,1,1,1,2,4,0.5,5,0,1,0,1,0,0,0,0,300.64475665
1800,9,0.6,1,0,3166.66666666667,10,1,1,"2",1,44,38000,100,1,1,8,7,3,4,1,1,1,4,4,1,3,0,0,0,1,0,0,0,0,239.6138629
1600,9,0.321230769230769,1,0,5416.66666666667,15,0,0,"2",1,32,65000,140,0,3,8,7,3,5,1,1,1,2,5,0.4,4,0,0,0,1,1,0,0,0,325.73193385
2100,9,0.303448275862069,1,0,7250,11,1,0,"2",0,22,87000,100,0,4,8,9,3,8,1,1,1,1,2,0.5,1,0,0,0,-1,0,0,0,0,338.33355574
700,9,0.0378813559322034,0,1,23600,11,1,0,"3",0,32,283200,194,0,5,-9,-9,3,2,3,1,1,3,6,0.5,-1,0,-1,-1,-1,-1,-1,-1,-1,329.93410393
1700,9,0.200985221674877,0,0,8458.33333333333,15,0,1,"2",0,23,101500,0,0,1,8,10,3,9,1,1,1,2,2,1,1,0,0,0,1,0,0,0,0,315.84902878
1400,9,0.396734693877551,1,0,4083.33333333333,10,1,0,"2",1,47,49000,220,0,3,10,10,2,2,3,2,2,3,6,0.5,-1,1,0,0,1,1,0,0,0,295.307358
1700,9,0.206490566037736,0,0,8833.33333333333,15,0,1,"2",0,30,106000,124,0,1,8,8,3,9,1,1,1,3,5,0.6,3,0,0,0,1,1,0,0,0,300.64475665
3400,9,0.218591549295775,0,0,17750,18,0,1,"2",0,58,213000,480,1,1,10,10,3,2,2,1,1,4,6,0.666666666666667,-1,0,0,0,1,0,0,0,0,300.64475665
